,date,close
4214429,1/9/20,7880.14
4214430,1/9/20,7888.96
4214431,1/9/20,7890.87
4214432,1/9/20,7890.75
4214433,1/9/20,7879.21
4214434,1/9/20,7878.81
4214435,1/9/20,7870.3
4214436,1/9/20,7879.95
4214437,1/9/20,7876.24
4214438,1/9/20,7871.29
4214439,1/9/20,7877.53
4214440,1/9/20,7877.29
4214441,1/9/20,7877.19
4214442,1/9/20,7872.3
4214443,1/9/20,7879.62
4214444,1/9/20,7877.41
4214445,1/9/20,7878.63
4214446,1/9/20,7882.3
4214448,1/9/20,7881.6
4214449,1/9/20,7897.57
4214450,1/9/20,7896.21
4214451,1/9/20,7896.78
4214452,1/9/20,7887.11
4214453,1/9/20,7899.24
4214454,1/9/20,7896.76
4214455,1/9/20,7900.48
4214456,1/9/20,7903.53
4214457,1/9/20,7902.05
4214458,1/9/20,7900
4214459,1/9/20,7908
4214461,1/9/20,7899.85
4214462,1/9/20,7905.61
4214463,1/9/20,7906.74
4214464,1/9/20,7898.23
4214465,1/9/20,7902.52
4214466,1/9/20,7907
4214468,1/9/20,7901.06
4214469,1/9/20,7893.65
4214470,1/9/20,7896.21
4214471,1/9/20,7900.95
4214472,1/9/20,7891.93
4214473,1/9/20,7886.89
4214474,1/9/20,7885.09
4214475,1/9/20,7903.22
4214476,1/9/20,7894.61
4214477,1/9/20,7906.82
4214478,1/9/20,7898.68
4214479,1/9/20,7917.11
4214480,1/9/20,7916.59
4214482,1/9/20,7904.75
4214483,1/9/20,7898.64
4214484,1/9/20,7907.56
4214485,1/9/20,7914.56
4214487,1/9/20,7909.5
4214488,1/9/20,7906
4214489,1/9/20,7911.41
4214490,1/9/20,7917.28
4214491,1/9/20,7943.01
4214492,1/9/20,7934
4214493,1/9/20,7930.59
4214494,1/9/20,7930
4214495,1/9/20,7929.58
4214496,1/9/20,7932.43
4214497,1/9/20,7940.88
4214498,1/9/20,7932.63
4214499,1/9/20,7924.77
4214500,1/9/20,7935
4214501,1/9/20,7940
4214502,1/9/20,7942.82
4214503,1/9/20,7937
4214504,1/9/20,7934.04
4214505,1/9/20,7929.09
4214506,1/9/20,7934.51
4214507,1/9/20,7933.82
4214508,1/9/20,7934.96
4214509,1/9/20,7926.54
4214510,1/9/20,7929.23
4214511,1/9/20,7918.73
4214512,1/9/20,7925.75
4214513,1/9/20,7920.26
4214514,1/9/20,7912.49
4214515,1/9/20,7914.53
4214516,1/9/20,7906.38
4214517,1/9/20,7921.28
4214518,1/9/20,7924.13
4214519,1/9/20,7923.22
4214520,1/9/20,7912.17
4214521,1/9/20,7914.82
4214522,1/9/20,7927.2
4214523,1/9/20,7928.43
4214524,1/9/20,7927.36
4214525,1/9/20,7920
4214526,1/9/20,7923.15
4214527,1/9/20,7920
4214528,1/9/20,7916.09
4214529,1/9/20,7907.5
4214530,1/9/20,7905.57
4214531,1/9/20,7896.88
4214532,1/9/20,7896.45
4214533,1/9/20,7892.2
4214534,1/9/20,7895.07
4214535,1/9/20,7894.07
4214536,1/9/20,7895.12
4214537,1/9/20,7895.25
4214538,1/9/20,7893.81
4214539,1/9/20,7894
4214540,1/9/20,7899
4214541,1/9/20,7900
4214542,1/9/20,7912
4214543,1/9/20,7910
4214544,1/9/20,7911.52
4214545,1/9/20,7908.6
4214546,1/9/20,7909.52
4214547,1/9/20,7902.5
4214548,1/9/20,7901.93
4214549,1/9/20,7900
4214550,1/9/20,7902.91
4214551,1/9/20,7891.64
4214552,1/9/20,7892.91
4214553,1/9/20,7887.77
4214554,1/9/20,7896.66
4214555,1/9/20,7887.99
4214556,1/9/20,7883.81
4214557,1/9/20,7883.94
4214558,1/9/20,7881.06
4214559,1/9/20,7883.64
4214560,1/9/20,7887.36
4214561,1/9/20,7885.86
4214562,1/9/20,7886.86
4214563,1/9/20,7884.14
4214564,1/9/20,7887.84
4214565,1/9/20,7888.86
4214566,1/9/20,7886.77
4214567,1/9/20,7883.56
4214568,1/9/20,7892.86
4214569,1/9/20,7886.3
4214570,1/9/20,7884.07
4214571,1/9/20,7887.07
4214572,1/9/20,7880.45
4214573,1/9/20,7876.79
4214574,1/9/20,7881.77
4214575,1/9/20,7875
4214576,1/9/20,7875
4214577,1/9/20,7872
4214578,1/9/20,7879.44
4214579,1/9/20,7879.95
4214580,1/9/20,7883.27
4214581,1/9/20,7887.62
4214582,1/9/20,7888.52
4214583,1/9/20,7883.76
4214584,1/9/20,7887.21
4214585,1/9/20,7886.08
4214586,1/9/20,7885.91
4214587,1/9/20,7895.3
4214588,1/9/20,7885.01
4214589,1/9/20,7891.48
4214590,1/9/20,7889.11
4214591,1/9/20,7887.33
4214592,1/9/20,7886.79
4214593,1/9/20,7880.59
4214594,1/9/20,7883.89
4214595,1/9/20,7882.97
4214596,1/9/20,7884.58
4214597,1/9/20,7884.58
4214598,1/9/20,7879.11
4214599,1/9/20,7886.76
4214600,1/9/20,7889.42
4214601,1/9/20,7885.1
4214602,1/9/20,7891.32
4214603,1/9/20,7889.2
4214604,1/9/20,7889.7
4214605,1/9/20,7898.18
4214606,1/9/20,7900
4214607,1/9/20,7904.95
4214608,1/9/20,7914.39
4214609,1/9/20,7909.28
4214610,1/9/20,7905.06
4214611,1/9/20,7906.86
4214612,1/9/20,7903.65
4214613,1/9/20,7907.31
4214614,1/9/20,7917.14
4214615,1/9/20,7912
4214616,1/9/20,7910.16
4214617,1/9/20,7904.09
4214618,1/9/20,7905.37
4214619,1/9/20,7904.6
4214620,1/9/20,7902.36
4214621,1/9/20,7897.57
4214622,1/9/20,7895.84
4214623,1/9/20,7896.75
4214624,1/9/20,7895.92
4214626,1/9/20,7896.66
4214627,1/9/20,7887.4
4214628,1/9/20,7890.8
4214629,1/9/20,7891.58
4214630,1/9/20,7897.74
4214631,1/9/20,7900.65
4214632,1/9/20,7895.16
4214633,1/9/20,7898.43
4214634,1/9/20,7900.74
4214635,1/9/20,7909.04
4214636,1/9/20,7903.79
4214637,1/9/20,7898.18
4214638,1/9/20,7897.72
4214639,1/9/20,7903.38
4214640,1/9/20,7907.29
4214641,1/9/20,7897.09
4214642,1/9/20,7896
4214643,1/9/20,7903.2
4214644,1/9/20,7898.57
4214645,1/9/20,7901.15
4214646,1/9/20,7902.02
4214647,1/9/20,7895.28
4214648,1/9/20,7892.54
4214649,1/9/20,7900.32
4214650,1/9/20,7894.81
4214651,1/9/20,7896.51
4214652,1/9/20,7896.5
4214653,1/9/20,7892.19
4214654,1/9/20,7903.12
4214655,1/9/20,7901.78
4214656,1/9/20,7907.31
4214657,1/9/20,7899.16
4214658,1/9/20,7892.67
4214659,1/9/20,7884.06
4214660,1/9/20,7883.65
4214661,1/9/20,7874.08
4214662,1/9/20,7885.7
4214663,1/9/20,7873.66
4214664,1/9/20,7858.64
4214665,1/9/20,7870.01
4214666,1/9/20,7872.27
4214667,1/9/20,7871.06
4214668,1/9/20,7872.13
4214669,1/9/20,7875.49
4214670,1/9/20,7857.97
4214671,1/9/20,7860.52
4214672,1/9/20,7848.24
4214673,1/9/20,7859.84
4214674,1/9/20,7846
4214675,1/9/20,7845
4214676,1/9/20,7834.22
4214677,1/9/20,7825.19
4214678,1/9/20,7823.9
4214679,1/9/20,7833.97
4214680,1/9/20,7826.9
4214681,1/9/20,7815.52
4214682,1/9/20,7815.75
4214683,1/9/20,7813.49
4214684,1/9/20,7816.31
4214685,1/9/20,7827.97
4214686,1/9/20,7822.52
4214687,1/9/20,7815.92
4214688,1/9/20,7808.69
4214689,1/9/20,7832.72
4214690,1/9/20,7837.89
4214691,1/9/20,7841.35
4214692,1/9/20,7837.09
4214693,1/9/20,7834.86
4214694,1/9/20,7822.92
4214695,1/9/20,7829.82
4214696,1/9/20,7830.41
4214697,1/9/20,7847.52
4214698,1/9/20,7844.19
4214699,1/9/20,7851.44
4214700,1/9/20,7840
4214701,1/9/20,7840
4214702,1/9/20,7837.65
4214703,1/9/20,7837.65
4214704,1/9/20,7831.42
4214705,1/9/20,7836.97
4214706,1/9/20,7836.6
4214707,1/9/20,7836.59
4214708,1/9/20,7836.34
4214709,1/9/20,7830
4214710,1/9/20,7821.01
4214711,1/9/20,7831.88
4214712,1/9/20,7821
4214713,1/9/20,7821
4214714,1/9/20,7830
4214715,1/9/20,7821
4214716,1/9/20,7820.76
4214717,1/9/20,7816.14
4214718,1/9/20,7824.82
4214719,1/9/20,7820.13
4214720,1/9/20,7815
4214721,1/9/20,7821.59
4214722,1/9/20,7822.21
4214723,1/9/20,7835.52
4214724,1/9/20,7831.47
4214725,1/9/20,7829.66
4214726,1/9/20,7827.09
4214727,1/9/20,7825.45
4214728,1/9/20,7818.86
4214729,1/9/20,7799.1
4214730,1/9/20,7788.67
4214731,1/9/20,7790.08
4214732,1/9/20,7798.65
4214733,1/9/20,7805.56
4214734,1/9/20,7786.15
4214735,1/9/20,7797.81
4214736,1/9/20,7785.33
4214737,1/9/20,7790
4214738,1/9/20,7791.25
4214739,1/9/20,7777
4214740,1/9/20,7785.04
4214741,1/9/20,7781.52
4214742,1/9/20,7793.2
4214743,1/9/20,7785.51
4214744,1/9/20,7786.91
4214745,1/9/20,7787.58
4214746,1/9/20,7798.56
4214747,1/9/20,7809.44
4214748,1/9/20,7795.62
4214749,1/9/20,7794.95
4214750,1/9/20,7802.4
4214751,1/9/20,7800.99
4214752,1/9/20,7805.54
4214753,1/9/20,7803.34
4214754,1/9/20,7800
4214755,1/9/20,7792
4214756,1/9/20,7795.44
4214757,1/9/20,7800.25
4214758,1/9/20,7825.01
4214759,1/9/20,7818.64
4214760,1/9/20,7842.64
4214761,1/9/20,7825.63
4214762,1/9/20,7823.15
4214763,1/9/20,7821.64
4214764,1/9/20,7823.86
4214765,1/9/20,7816.47
4214766,1/9/20,7816.45
4214767,1/9/20,7796.99
4214768,1/9/20,7800.45
4214769,1/9/20,7799.22
4214770,1/9/20,7800.5
4214771,1/9/20,7796.9
4214772,1/9/20,7787.79
4214773,1/9/20,7788.86
4214774,1/9/20,7788.86
4214775,1/9/20,7795.54
4214776,1/9/20,7787.04
4214777,1/9/20,7789.52
4214778,1/9/20,7798.16
4214779,1/9/20,7798.89
4214780,1/9/20,7800
4214781,1/9/20,7805.6
4214782,1/9/20,7800.14
4214783,1/9/20,7805
4214784,1/9/20,7808.74
4214785,1/9/20,7795.28
4214786,1/9/20,7798.54
4214787,1/9/20,7800.62
4214788,1/9/20,7803.09
4214789,1/9/20,7788.88
4214790,1/9/20,7793.29
4214791,1/9/20,7800
4214792,1/9/20,7803.44
4214793,1/9/20,7800.49
4214794,1/9/20,7805.96
4214795,1/9/20,7801.21
4214796,1/9/20,7796.88
4214797,1/9/20,7797.52
4214798,1/9/20,7792.97
4214799,1/9/20,7802.94
4214800,1/9/20,7799.26
4214801,1/9/20,7805.96
4214802,1/9/20,7811.76
4214803,1/9/20,7813.53
4214804,1/9/20,7819.57
4214805,1/9/20,7812.43
4214806,1/9/20,7807.27
4214807,1/9/20,7811.87
4214808,1/9/20,7811.96
4214809,1/9/20,7821.68
4214810,1/9/20,7825.05
4214811,1/9/20,7819.22
4214812,1/9/20,7812.96
4214813,1/9/20,7814
4214814,1/9/20,7819.34
4214815,1/9/20,7826.08
4214816,1/9/20,7828.03
4214817,1/9/20,7828.53
4214818,1/9/20,7825.85
4214819,1/9/20,7820.17
4214820,1/9/20,7821.6
4214821,1/9/20,7815
4214822,1/9/20,7820.12
4214823,1/9/20,7815
4214824,1/9/20,7807.4
4214825,1/9/20,7805.67
4214826,1/9/20,7810.76
4214827,1/9/20,7800.3
4214828,1/9/20,7806.4
4214829,1/9/20,7813.1
4214830,1/9/20,7804.18
4214831,1/9/20,7808
4214832,1/9/20,7805.5
4214833,1/9/20,7812.09
4214834,1/9/20,7816.98
4214835,1/9/20,7806.41
4214836,1/9/20,7811.28
4214837,1/9/20,7810.41
4214838,1/9/20,7814.32
4214839,1/9/20,7812.23
4214840,1/9/20,7816.72
4214841,1/9/20,7810.77
4214842,1/9/20,7814.59
4214843,1/9/20,7812.36
4214844,1/9/20,7812.28
4214845,1/9/20,7817.3
4214846,1/9/20,7817.41
4214847,1/9/20,7812
4214848,1/9/20,7816
4214849,1/9/20,7815.52
4214850,1/9/20,7815.97
4214851,1/9/20,7815.72
4214852,1/9/20,7816.11
4214853,1/9/20,7821.91
4214854,1/9/20,7824.94
4214855,1/9/20,7823.85
4214856,1/9/20,7823.84
4214857,1/9/20,7833.59
4214858,1/9/20,7839.61
4214859,1/9/20,7848.32
4214860,1/9/20,7847.21
4214861,1/9/20,7855.14
4214862,1/9/20,7870.08
4214863,1/9/20,7870.35
4214864,1/9/20,7851.62
4214865,1/9/20,7846.95
4214866,1/9/20,7859.06
4214867,1/9/20,7861.4
4214868,1/9/20,7854.36
4214869,1/9/20,7858.04
4214870,1/9/20,7870.35
4214871,1/9/20,7870.35
4214872,1/9/20,7865.23
4214873,1/9/20,7863.32
4214874,1/9/20,7870.35
4214875,1/9/20,7878.42
4214876,1/9/20,7876.41
4214877,1/9/20,7890.03
4214878,1/9/20,7888.76
4214879,1/9/20,7887.87
4214880,1/9/20,7893.28
4214881,1/9/20,7895.41
4214882,1/9/20,7893.64
4214883,1/9/20,7881.75
4214884,1/9/20,7880.79
4214885,1/9/20,7904.6
4214886,1/9/20,7929.53
4214887,1/9/20,7949.35
4214888,1/9/20,7937.02
4214889,1/9/20,7929.18
4214890,1/9/20,7934.2
4214891,1/9/20,7919.1
4214892,1/9/20,7913.68
4214893,1/9/20,7919.1
4214894,1/9/20,7907.65
4214895,1/9/20,7915.71
4214896,1/9/20,7912.66
4214897,1/9/20,7928.14
4214898,1/9/20,7936.17
4214899,1/9/20,7947.14
4214900,1/9/20,7962
4214901,1/9/20,7978.89
4214902,1/9/20,7954.36
4214903,1/9/20,7967.55
4214904,1/9/20,7974.11
4214905,1/9/20,7984.36
4214906,1/9/20,7986.44
4214907,1/9/20,7987.73
4214908,1/9/20,7976.3
4214909,1/9/20,7995.15
4214910,1/9/20,7982.79
4214911,1/9/20,7965.94
4214912,1/9/20,7970.44
4214913,1/9/20,7970
4214914,1/9/20,7972.94
4214915,1/9/20,7968
4214916,1/9/20,7983.61
4214917,1/9/20,7968.18
4214918,1/9/20,7974.25
4214919,1/9/20,7968.67
4214920,1/9/20,7962.61
4214921,1/9/20,7965
4214922,1/9/20,7970
4214923,1/9/20,7966.77
4214924,1/9/20,7965.2
4214925,1/9/20,7950.24
4214926,1/9/20,7945.66
4214927,1/9/20,7942.79
4214928,1/9/20,7940.8
4214929,1/9/20,7940
4214930,1/9/20,7940.58
4214931,1/9/20,7940.41
4214932,1/9/20,7938.53
4214933,1/9/20,7945
4214934,1/9/20,7931.68
4214935,1/9/20,7930.54
4214936,1/9/20,7938.16
4214937,1/9/20,7931.98
4214938,1/9/20,7943.57
4214939,1/9/20,7944.95
4214940,1/9/20,7948.08
4214941,1/9/20,7942.49
4214942,1/9/20,7941.28
4214943,1/9/20,7938
4214944,1/9/20,7927.01
4214945,1/9/20,7917.77
4214946,1/9/20,7913.81
4214947,1/9/20,7838.14
4214948,1/9/20,7821.99
4214949,1/9/20,7811.42
4214950,1/9/20,7814.8
4214951,1/9/20,7820.49
4214952,1/9/20,7835.54
4214953,1/9/20,7849.52
4214954,1/9/20,7835.17
4214955,1/9/20,7818.14
4214956,1/9/20,7770
4214957,1/9/20,7781.36
4214958,1/9/20,7783.82
4214959,1/9/20,7744.48
4214960,1/9/20,7747.08
4214961,1/9/20,7769.58
4214962,1/9/20,7772.47
4214963,1/9/20,7773.96
4214964,1/9/20,7786.42
4214965,1/9/20,7789.45
4214966,1/9/20,7807.23
4214967,1/9/20,7791.97
4214968,1/9/20,7822.82
4214969,1/9/20,7821.54
4214970,1/9/20,7823.75
4214971,1/9/20,7831.8
4214972,1/9/20,7824.16
4214973,1/9/20,7811.69
4214974,1/9/20,7808.1
4214975,1/9/20,7811.51
4214976,1/9/20,7805.22
4214977,1/9/20,7821.69
4214978,1/9/20,7822.39
4214979,1/9/20,7834.51
4214980,1/9/20,7828.35
4214981,1/9/20,7823.38
4214982,1/9/20,7826.33
4214983,1/9/20,7839.11
4214984,1/9/20,7827.44
4214985,1/9/20,7832.5
4214986,1/9/20,7830.62
4214987,1/9/20,7829.16
4214988,1/9/20,7826.34
4214989,1/9/20,7812.94
4214990,1/9/20,7815.73
4214991,1/9/20,7798.67
4214992,1/9/20,7796.43
4214993,1/9/20,7793.38
4214994,1/9/20,7788.87
4214995,1/9/20,7805.33
4214996,1/9/20,7800.1
4214997,1/9/20,7805.75
4214998,1/9/20,7819.36
4214999,1/9/20,7807.77
4215000,1/9/20,7805.94
4215001,1/9/20,7799.84
4215002,1/9/20,7797.45
4215003,1/9/20,7807.47
4215004,1/9/20,7805.08
4215005,1/9/20,7809.39
4215006,1/9/20,7800.72
4215007,1/9/20,7795.5
4215008,1/9/20,7796.62
4215009,1/9/20,7788.62
4215010,1/9/20,7783.09
4215011,1/9/20,7794.78
4215012,1/9/20,7786.69
4215013,1/9/20,7783.45
4215014,1/9/20,7793.55
4215015,1/9/20,7784.96
4215016,1/9/20,7799.09
4215017,1/9/20,7805.39
4215018,1/9/20,7828.04
4215019,1/9/20,7803.81
4215020,1/9/20,7811.82
4215021,1/9/20,7800
4215022,1/9/20,7804.69
4215023,1/9/20,7800.02
4215024,1/9/20,7806.35
4215025,1/9/20,7802.01
4215026,1/9/20,7807.43
4215027,1/9/20,7800.76
4215028,1/9/20,7801.43
4215029,1/9/20,7798.1
4215030,1/9/20,7797.68
4215031,1/9/20,7798.03
4215032,1/9/20,7798.67
4215033,1/9/20,7802.32
4215034,1/9/20,7807.36
4215035,1/9/20,7800.14
4215036,1/9/20,7808.72
4215037,1/9/20,7809.35
4215038,1/9/20,7811.29
4215039,1/9/20,7813.14
4215040,1/9/20,7815.92
4215041,1/9/20,7815.49
4215042,1/9/20,7818.72
4215043,1/9/20,7818.04
4215044,1/9/20,7828.24
4215045,1/9/20,7813.27
4215046,1/9/20,7812.97
4215047,1/9/20,7812.97
4215048,1/9/20,7823.84
4215049,1/9/20,7822.99
4215050,1/9/20,7824.31
4215051,1/9/20,7823.08
4215052,1/9/20,7834.52
4215053,1/9/20,7826.12
4215054,1/9/20,7826.58
4215055,1/9/20,7829.72
4215056,1/9/20,7841.23
4215057,1/9/20,7831.88
4215058,1/9/20,7832.39
4215059,1/9/20,7842.58
4215060,1/9/20,7847.34
4215061,1/9/20,7861.6
4215062,1/9/20,7868.49
4215063,1/9/20,7839.74
4215064,1/9/20,7844.34
4215065,1/9/20,7843.65
4215066,1/9/20,7850.69
4215067,1/9/20,7860.73
4215068,1/9/20,7842.73
4215069,1/9/20,7812.17
4215070,1/9/20,7820.97
4215071,1/9/20,7800.9
4215072,1/9/20,7798.85
4215073,1/9/20,7812.62
4215074,1/9/20,7797
4215075,1/9/20,7803.33
4215076,1/9/20,7792.32
4215077,1/9/20,7787.96
4215078,1/9/20,7790
4215079,1/9/20,7787.65
4215080,1/9/20,7799
4215081,1/9/20,7804.15
4215082,1/9/20,7799.34
4215083,1/9/20,7799.98
4215084,1/9/20,7807.93
4215085,1/9/20,7810.56
4215086,1/9/20,7815.98
4215087,1/9/20,7809.89
4215088,1/9/20,7807.93
4215089,1/9/20,7800.84
4215090,1/9/20,7799.2
4215091,1/9/20,7807.4
4215092,1/9/20,7811.89
4215093,1/9/20,7803.97
4215094,1/9/20,7806.68
4215095,1/9/20,7811.43
4215096,1/9/20,7815.36
4215097,1/9/20,7817.96
4215098,1/9/20,7817.72
4215099,1/9/20,7822.97
4215100,1/9/20,7822.82
4215101,1/9/20,7817.21
4215102,1/9/20,7826.21
4215103,1/9/20,7821.13
4215104,1/9/20,7820.88
4215105,1/9/20,7825.12
4215106,1/9/20,7822.99
4215107,1/9/20,7809.82
4215108,1/9/20,7819.84
4215109,1/9/20,7811.63
4215110,1/9/20,7821.08
4215111,1/9/20,7819.02
4215112,1/9/20,7818.51
4215113,1/9/20,7818.44
4215114,1/9/20,7822.15
4215115,1/9/20,7821.91
4215116,1/9/20,7814.44
4215117,1/9/20,7809.41
4215118,1/9/20,7803.09
4215119,1/9/20,7804.1
4215120,1/9/20,7803.11
4215121,1/9/20,7800
4215122,1/9/20,7800.02
4215123,1/9/20,7801.72
4215124,1/9/20,7814.05
4215125,1/9/20,7825
4215126,1/9/20,7820
4215127,1/9/20,7825
4215128,1/9/20,7821.52
4215129,1/9/20,7820.98
4215130,1/9/20,7822.16
4215131,1/9/20,7815.05
4215132,1/9/20,7815.05
4215133,1/9/20,7823.61
4215134,1/9/20,7809.14
4215135,1/9/20,7806.78
4215136,1/10/20,7807.99
4215137,1/10/20,7811.42
4215138,1/10/20,7814.55
4215139,1/10/20,7823.45
4215140,1/10/20,7824.3
4215141,1/10/20,7830.27
4215142,1/10/20,7838.61
4215143,1/10/20,7831.29
4215144,1/10/20,7824.5
4215145,1/10/20,7835.88
4215146,1/10/20,7827.77
4215147,1/10/20,7833.26
4215148,1/10/20,7833.26
4215149,1/10/20,7837
4215150,1/10/20,7838.11
4215151,1/10/20,7831.9
4215152,1/10/20,7833.57
4215153,1/10/20,7841.8
4215154,1/10/20,7835.92
4215155,1/10/20,7839.86
4215156,1/10/20,7840.59
4215157,1/10/20,7833.37
4215158,1/10/20,7837
4215159,1/10/20,7845
4215160,1/10/20,7840.78
4215161,1/10/20,7837
4215162,1/10/20,7837
4215163,1/10/20,7833.38
4215164,1/10/20,7831.9
4215165,1/10/20,7843.33
4215166,1/10/20,7839.27
4215167,1/10/20,7836.48
4215168,1/10/20,7837.49
4215169,1/10/20,7838.76
4215170,1/10/20,7824.57
4215171,1/10/20,7822.95
4215172,1/10/20,7833.36
4215173,1/10/20,7827.82
4215174,1/10/20,7827.93
4215175,1/10/20,7832.87
4215176,1/10/20,7831.96
4215177,1/10/20,7825.38
4215178,1/10/20,7826.91
4215179,1/10/20,7831.48
4215180,1/10/20,7830.66
4215181,1/10/20,7825.98
4215182,1/10/20,7833.83
4215183,1/10/20,7828.89
4215184,1/10/20,7837.28
4215185,1/10/20,7835.58
4215186,1/10/20,7837.54
4215187,1/10/20,7832.16
4215188,1/10/20,7829.57
4215189,1/10/20,7816.15
4215190,1/10/20,7821.05
4215191,1/10/20,7813.15
4215192,1/10/20,7815.23
4215193,1/10/20,7815.22
4215194,1/10/20,7821.24
4215195,1/10/20,7812.47
4215196,1/10/20,7812.47
4215197,1/10/20,7822.28
4215198,1/10/20,7815.74
4215199,1/10/20,7817.2
4215200,1/10/20,7828.87
4215201,1/10/20,7830.83
4215202,1/10/20,7833.89
4215203,1/10/20,7828.93
4215204,1/10/20,7826.56
4215205,1/10/20,7825.65
4215206,1/10/20,7825.1
4215207,1/10/20,7825.95
4215208,1/10/20,7821.22
4215209,1/10/20,7819.86
4215210,1/10/20,7820.25
4215211,1/10/20,7818.21
4215212,1/10/20,7815.56
4215213,1/10/20,7819.98
4215214,1/10/20,7813.59
4215215,1/10/20,7810.35
4215216,1/10/20,7816.89
4215217,1/10/20,7820.97
4215218,1/10/20,7820.27
4215219,1/10/20,7820.2
4215220,1/10/20,7813.25
4215221,1/10/20,7812.1
4215222,1/10/20,7808.57
4215223,1/10/20,7802.84
4215224,1/10/20,7797.84
4215225,1/10/20,7796.59
4215226,1/10/20,7793.72
4215227,1/10/20,7793.7
4215228,1/10/20,7795.18
4215229,1/10/20,7795.11
4215230,1/10/20,7796.59
4215231,1/10/20,7800.46
4215232,1/10/20,7805.35
4215233,1/10/20,7805.35
4215234,1/10/20,7806.52
4215235,1/10/20,7796.28
4215236,1/10/20,7796.28
4215237,1/10/20,7796.17
4215238,1/10/20,7789.94
4215239,1/10/20,7788
4215240,1/10/20,7785.99
4215241,1/10/20,7788.26
4215242,1/10/20,7788
4215243,1/10/20,7792.86
4215244,1/10/20,7787.4
4215245,1/10/20,7786.63
4215246,1/10/20,7780.09
4215247,1/10/20,7787.84
4215248,1/10/20,7786.01
4215249,1/10/20,7786.51
4215250,1/10/20,7791.05
4215251,1/10/20,7793.81
4215252,1/10/20,7792.3
4215253,1/10/20,7794.39
4215254,1/10/20,7787.31
4215255,1/10/20,7794.71
4215256,1/10/20,7787.7
4215257,1/10/20,7786.88
4215258,1/10/20,7784.78
4215259,1/10/20,7792.48
4215260,1/10/20,7790.7
4215261,1/10/20,7797.35
4215262,1/10/20,7810.07
4215263,1/10/20,7807.53
4215264,1/10/20,7808.45
4215265,1/10/20,7806.64
4215266,1/10/20,7803.55
4215267,1/10/20,7804.21
4215268,1/10/20,7802.96
4215269,1/10/20,7803.83
4215270,1/10/20,7806.68
4215271,1/10/20,7805.58
4215272,1/10/20,7812
4215273,1/10/20,7806.91
4215274,1/10/20,7809
4215275,1/10/20,7807.05
4215276,1/10/20,7812
4215277,1/10/20,7806.97
4215278,1/10/20,7806.97
4215279,1/10/20,7816.62
4215280,1/10/20,7808.97
4215281,1/10/20,7815.48
4215282,1/10/20,7814.01
4215283,1/10/20,7811.03
4215284,1/10/20,7815.48
4215285,1/10/20,7814
4215286,1/10/20,7811.03
4215287,1/10/20,7805.38
4215288,1/10/20,7805.35
4215289,1/10/20,7811.64
4215290,1/10/20,7808.22
4215291,1/10/20,7813.84
4215292,1/10/20,7804.78
4215293,1/10/20,7809.95
4215294,1/10/20,7800.46
4215295,1/10/20,7801.44
4215296,1/10/20,7800
4215297,1/10/20,7800
4215298,1/10/20,7800
4215299,1/10/20,7802.69
4215300,1/10/20,7801.13
4215301,1/10/20,7795.05
4215302,1/10/20,7795.38
4215303,1/10/20,7794.84
4215304,1/10/20,7791.85
4215305,1/10/20,7796.87
4215306,1/10/20,7794.08
4215307,1/10/20,7799.71
4215308,1/10/20,7807.22
4215309,1/10/20,7808.66
4215310,1/10/20,7801.91
4215311,1/10/20,7801.91
4215312,1/10/20,7798.53
4215313,1/10/20,7803.86
4215314,1/10/20,7796.17
4215315,1/10/20,7792.36
4215316,1/10/20,7794.95
4215317,1/10/20,7791.92
4215318,1/10/20,7790.08
4215319,1/10/20,7791.16
4215320,1/10/20,7794.16
4215321,1/10/20,7792.96
4215322,1/10/20,7794.16
4215323,1/10/20,7789.33
4215324,1/10/20,7789.33
4215325,1/10/20,7794.34
4215326,1/10/20,7793.96
4215327,1/10/20,7789.18
4215328,1/10/20,7798.86
4215329,1/10/20,7793.99
4215330,1/10/20,7801.74
4215331,1/10/20,7793.28
4215332,1/10/20,7790.84
4215333,1/10/20,7791.65
4215334,1/10/20,7797.4
4215335,1/10/20,7795.8
4215336,1/10/20,7802.19
4215337,1/10/20,7804.38
4215338,1/10/20,7803.27
4215339,1/10/20,7805.55
4215340,1/10/20,7797.73
4215341,1/10/20,7800.54
4215342,1/10/20,7797.77
4215343,1/10/20,7800.59
4215344,1/10/20,7794.02
4215345,1/10/20,7792.16
4215346,1/10/20,7766.45
4215347,1/10/20,7769.24
4215348,1/10/20,7779.43
4215349,1/10/20,7775.48
4215350,1/10/20,7786.94
4215351,1/10/20,7781.45
4215352,1/10/20,7784.23
4215353,1/10/20,7787.17
4215354,1/10/20,7794.78
4215355,1/10/20,7789.82
4215356,1/10/20,7789.82
4215357,1/10/20,7789.82
4215358,1/10/20,7799.9
4215359,1/10/20,7801.77
4215360,1/10/20,7799.21
4215361,1/10/20,7808
4215362,1/10/20,7806.69
4215363,1/10/20,7800
4215364,1/10/20,7797.23
4215365,1/10/20,7807.72
4215366,1/10/20,7803.45
4215367,1/10/20,7799.1
4215368,1/10/20,7796.46
4215369,1/10/20,7798.68
4215370,1/10/20,7800
4215371,1/10/20,7796.46
4215372,1/10/20,7796.46
4215373,1/10/20,7796.46
4215374,1/10/20,7803.57
4215375,1/10/20,7805.38
4215376,1/10/20,7801.03
4215377,1/10/20,7800.12
